phone1-manner class	phone2-type	phone2-subnumber	phone2-manner class	outcome	name	phone1-subnumber	phone2-number	phone2-stress	phone1-stress	phone1-type	phone1-number
discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete
g	o	1	fs	Deleted	G	1	0	-1	-1	c	1
fs	o	2	s	Deleted	Nc	1	0	-1	-1	o	0
g	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
fs	m	0	#	Deleted	Fr	1	0	-1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
g	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
g	o	1	fs	Deleted	G	1	0	-1	-1	c	1
fs	o	2	s	Deleted	Nc	1	0	-1	-1	o	0
s	m	1	v	Deleted	Sr	2	1	0	-1	c	1
s	o	1	s	Deleted	Sc	2	0	-1	-1	c	1
s	m	1	v	Deleted	Sr	1	1	1	-1	o	0
v	m	0	#	Deleted	V	1	0	-1	1	m	1
fu	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	m	0	#	Deleted	Sr	2	0	-1	-1	c	1
v	m	1	n	Deleted	V	1	1	-1	0	m	1
v	m	1	s	Deleted	Sc	1	2	-1	1	m	2
fs	m	0	#	Deleted	Fr	1	0	-1	-1	c	3
n	m	0	#	Deleted	Nr	1	0	-1	-1	c	1
s	o	1	fn	Deleted	Sr	1	0	-1	-1	c	2
fs	m	0	#	Deleted	Fr	1	0	-1	-1	c	2
#	o	1	s	Deleted	Sc	0	0	-1	-1	m	0
n	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
v	c	1	fu	Deleted	Fc	1	1	-1	1	m	1
fu	o	1	fn	Deleted	Fr	1	0	-1	-1	c	1
v	m	1	n	Deleted	V	1	1	-1	0	m	1
s	m	1	v	Deleted	Sr	1	1	1	-1	c	2
n	m	0	#	Deleted	Nr	1	0	-1	-1	c	2
#	o	1	s	Deleted	Sc	0	0	-1	-1	m	0
v	o	1	fn	Deleted	Fc	1	0	-1	1	m	2
v	c	1	fu	Deleted	Fc	1	1	-1	1	m	1
fu	o	1	fn	Deleted	Fr	1	0	-1	-1	c	1
fu	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
v	m	1	n	Deleted	Nc	1	1	-1	1	m	1
n	m	2	s	Deleted	Nr	1	1	-1	-1	m	1
n	m	2	s	Deleted	Sc	1	1	-1	-1	m	1
v	c	1	n	Deleted	V	1	2	-1	0	m	2
n	m	0	#	Deleted	Nr	1	0	-1	-1	c	2
#	o	1	s	Deleted	Sc	0	0	-1	-1	m	0
s	o	1	fn	Deleted	Sr	1	0	-1	-1	c	1
g	m	0	#	Deleted	G	1	0	-1	-1	c	1
#	o	1	a	Deleted	Sc	0	0	-1	-1	m	0
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	fs	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	fs	Deleted	Fc	2	0	-1	-1	c	1
fs	o	2	s	Deleted	Fr	1	0	-1	-1	o	0
fs	o	2	s	Deleted	Nc	1	0	-1	-1	o	0
s	o	1	s	Deleted	Sr	1	0	-1	-1	c	1
s	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
n	m	0	#	Deleted	Nr	1	0	-1	-1	c	1
v	m	1	s	Deleted	V	1	1	-1	2	m	1
v	m	1	s	Deleted	Sc	1	1	-1	2	m	1
v	m	0	#	Deleted	V	1	0	-1	1	m	2
g	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
n	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
s	m	1	v	Deleted	Sr	2	1	1	-1	c	1
n	m	0	#	Deleted	Nr	1	0	-1	-1	c	3
s	m	1	v	Deleted	Sr	1	1	1	-1	c	1
fs	o	2	s	Deleted	Nc	1	0	-1	-1	o	0
fs	o	1	s	Deleted	Nc	1	0	-1	-1	c	2
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	1	m	1
v	m	1	s	Deleted	Sc	1	1	-1	2	m	1
v	m	0	#	Deleted	V	1	0	-1	1	m	2
#	o	1	s	Deleted	Sc	0	0	-1	-1	m	0
v	o	1	g	Deleted	V	1	0	-1	1	m	1
g	m	1	v	Deleted	G	1	1	1	-1	o	0
v	c	1	fu	Deleted	V	1	1	-1	1	m	1
g	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
s	o	1	n	Deleted	Sr	2	0	-1	-1	c	1
g	m	0	#	Deleted	G	1	0	-1	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	1	m	2
g	m	1	v	Deleted	G	1	1	1	-1	o	0
g	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
fs	o	2	s	Deleted	Nc	1	0	-1	-1	o	0
s	m	1	v	Deleted	Sr	1	1	1	-1	c	1
fs	c	3	s	Deleted	Nc	2	1	-1	-1	c	1
s	o	1	s	Deleted	Sr	3	0	-1	-1	c	1
s	o	1	s	Deleted	Sc	3	0	-1	-1	c	1
fu	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
v	c	1	fu	Deleted	Fc	1	1	-1	1	m	1
fu	o	1	fn	Deleted	Fr	1	0	-1	-1	c	1
fu	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
g	m	0	#	Deleted	G	1	0	-1	-1	c	1
g	m	0	#	Deleted	G	1	0	-1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
v	m	1	s	Deleted	V	1	1	-1	2	m	1
v	m	1	s	Deleted	Sc	1	1	-1	2	m	1
v	m	0	#	Deleted	V	1	0	-1	1	m	2
v	c	1	fu	Deleted	Fc	1	1	-1	1	m	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
n	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
s	o	1	s	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	s	Deleted	Sc	2	0	-1	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	1	m	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	2
n	m	0	#	Deleted	Nr	1	0	-1	-1	c	1
g	m	1	v	Deleted	G	2	1	1	-1	o	0
fu	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	fs	Deleted	Sr	2	0	-1	-1	c	1
v	c	1	fu	Deleted	Fc	1	1	-1	1	m	1
fu	o	1	fn	Deleted	Fr	1	0	-1	-1	c	1
fu	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
fn	m	1	v	Deleted	Fr	1	1	0	-1	o	0
a	m	0	#	Deleted	Fr	1	0	-1	-1	c	1
#	o	1	s	Deleted	Sc	0	0	-1	-1	m	0
v	m	1	g	Deleted	V	1	1	-1	0	m	1
s	c	3	fs	Deleted	Sr	2	2	-1	-1	c	2
g	m	1	v	Deleted	G	2	1	1	-1	o	0
v	c	1	g	Deleted	V	1	1	-1	1	m	1
g	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
v	o	1	s	Deleted	Sc	1	0	-1	0	m	2
v	c	1	s	Deleted	Sc	1	2	-1	1	m	2
s	o	1	g	Deleted	Sr	1	0	-1	-1	c	2
g	m	2	s	Deleted	Sc	1	1	-1	-1	m	1
fs	o	1	fn	Deleted	Fr	1	0	-1	-1	c	2
fs	o	1	fn	Deleted	Fc	1	0	-1	-1	c	2
a	m	0	#	Deleted	Fr	1	0	-1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	1	m	2
s	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
n	m	2	a	Deleted	Sc	1	1	-1	-1	m	1
fs	c	3	s	Deleted	Nc	2	1	-1	-1	c	1
v	m	1	s	Deleted	Sc	1	1	-1	1	m	1
v	m	0	#	Deleted	V	1	0	-1	2	m	2
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	n	Deleted	Sr	1	0	-1	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	0	m	2
v	m	0	#	Deleted	V	1	0	-1	1	m	2
v	m	0	#	Deleted	V	1	0	-1	1	m	1
v	m	0	#	Deleted	V	1	0	-1	1	m	1
v	o	1	g	Deleted	V	1	0	-1	1	m	1
g	m	1	v	Deleted	G	1	1	1	-1	o	0
v	c	1	fu	Deleted	V	1	1	-1	1	m	1
n	m	2	s	Deleted	Sc	1	2	-1	-1	m	2
v	c	1	n	Deleted	V	1	3	-1	0	m	3
a	m	0	#	Deleted	Fr	1	0	-1	-1	c	2
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
s	o	1	g	Deleted	Sr	1	0	-1	-1	c	1
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
s	m	1	v	Deleted	Sr	1	1	0	-1	c	1
n	o	1	fn	Deleted	Nr	1	0	-1	-1	c	1
n	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
a	m	0	#	Deleted	Fr	1	0	-1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
v	m	1	s	Deleted	Sc	1	1	-1	2	m	1
v	m	0	#	Deleted	V	1	0	-1	1	m	1
g	m	1	v	Deleted	G	1	1	1	-1	o	0
g	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
fs	o	2	s	Deleted	Nc	1	0	-1	-1	o	0
s	m	1	v	Deleted	Sr	1	1	1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
#	o	1	s	Deleted	Sc	0	0	-1	-1	m	0
n	m	2	s	Deleted	Sc	1	2	-1	-1	m	2
s	m	1	v	Deleted	Sr	2	3	0	-1	m	2
s	o	1	s	Deleted	Sc	2	0	-1	-1	c	3
a	m	0	#	Deleted	Fr	1	0	-1	-1	c	2
s	o	1	fn	Deleted	Sr	1	0	-1	-1	c	1
fs	c	3	s	Deleted	Nc	2	1	-1	-1	c	1
s	o	1	n	Deleted	Sr	3	0	-1	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	2	m	2
fs	o	1	s	Deleted	Nc	1	0	-1	-1	c	1
n	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
s	m	1	v	Deleted	Sr	2	1	1	-1	c	1
n	m	2	s	Deleted	Sc	1	2	-1	-1	m	2
s	o	1	s	Deleted	Sc	2	0	-1	-1	c	3
a	m	0	#	Deleted	Fr	1	0	-1	-1	c	2
fu	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	s	Deleted	Sr	2	0	-1	-1	c	1
v	o	1	g	Deleted	V	1	0	-1	1	m	1
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
s	o	1	g	Deleted	Sr	1	0	-1	-1	c	1
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
n	m	0	#	Deleted	Nr	1	0	-1	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	1	m	1
v	c	1	g	Deleted	V	1	1	-1	1	m	1
g	m	0	#	Deleted	G	1	0	-1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
n	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
s	o	1	g	Deleted	Sr	2	0	-1	-1	c	1
v	o	1	s	Deleted	Sc	1	0	-1	0	m	2
n	m	2	s	Deleted	Sc	1	1	-1	-1	m	1
s	m	1	v	Deleted	Sr	2	2	0	-1	m	1
v	o	1	g	Deleted	V	1	0	-1	0	m	2
s	o	1	s	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	s	Deleted	Sc	2	0	-1	-1	c	1
v	o	1	fn	Deleted	V	1	0	-1	1	m	1
fu	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
n	m	2	s	Deleted	Sc	1	2	-1	-1	m	2
s	m	1	v	Deleted	Sr	2	3	0	-1	m	2
s	o	1	s	Deleted	Sc	2	0	-1	-1	c	3
a	m	0	#	Deleted	Fr	1	0	-1	-1	c	2
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
s	c	2	fs	Deleted	Sr	1	1	-1	-1	c	1
s	o	1	n	Deleted	Sr	1	0	-1	-1	c	1
fu	o	1	s	Deleted	Nc	1	0	-1	-1	c	1
s	o	1	s	Deleted	Sr	1	0	-1	-1	c	1
s	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
v	c	1	n	Deleted	Nc	1	1	-1	1	m	1
n	m	1	v	Deleted	Nr	1	1	0	-1	c	1
v	o	1	g	Deleted	V	1	0	-1	0	m	1
v	m	1	s	Deleted	Sc	1	1	-1	1	m	1
g	m	0	#	Deleted	G	1	0	-1	-1	c	2
v	o	1	g	Deleted	V	1	0	-1	1	m	1
fs	o	2	s	Deleted	Nc	1	0	-1	-1	o	0
v	c	1	fu	Deleted	Fc	1	1	-1	1	m	1
fu	o	1	fn	Deleted	Fr	1	0	-1	-1	c	1
n	m	2	s	Deleted	Nr	1	2	-1	-1	m	2
n	m	2	s	Deleted	Sc	1	2	-1	-1	m	2
n	c	2	s	Deleted	Nr	1	3	-1	-1	c	3
n	c	2	s	Deleted	Sc	1	3	-1	-1	c	3
s	o	1	s	Deleted	Sc	2	0	-1	-1	c	3
a	m	0	#	Deleted	Fr	1	0	-1	-1	c	2
v	m	0	#	Deleted	V	1	0	-1	1	m	2
v	o	1	s	Deleted	Sc	1	0	-1	1	m	1
fu	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
fu	o	1	fn	Deleted	Fr	1	0	-1	-1	c	1
fu	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
n	m	2	s	Deleted	Sc	1	2	-1	-1	m	2
n	c	2	s	Deleted	Sc	1	3	-1	-1	c	3
s	o	1	s	Deleted	Sc	2	0	-1	-1	c	3
v	o	1	g	Deleted	V	1	0	-1	1	m	1
g	m	1	v	Deleted	G	1	1	1	-1	o	0
fs	c	3	s	Deleted	Nc	2	1	-1	-1	c	1
v	m	1	s	Deleted	Sc	1	1	-1	1	m	1
v	m	0	#	Deleted	V	1	0	-1	2	m	2
n	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
s	o	1	g	Deleted	Sr	2	0	-1	-1	c	1
g	m	1	v	Deleted	G	1	1	1	-1	o	0
fu	m	1	v	Deleted	Fr	1	1	0	-1	c	1
n	m	0	#	Deleted	Nr	1	0	-1	-1	c	1
v	m	1	s	Deleted	Sc	1	1	-1	2	m	1
v	m	0	#	Deleted	V	1	0	-1	1	m	2
v	m	1	s	Deleted	Sc	1	1	-1	1	m	1
fu	o	1	fn	Deleted	Fr	1	0	-1	-1	c	1
fu	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
n	m	2	s	Deleted	Sc	1	2	-1	-1	m	2
s	m	1	v	Deleted	Sr	2	3	0	-1	m	2
s	o	1	s	Deleted	Sc	2	0	-1	-1	c	3
fs	m	0	#	Deleted	Fr	1	0	-1	-1	c	1
fu	o	1	fn	Deleted	Fr	1	0	-1	-1	c	1
fu	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
fs	c	3	s	Deleted	Nc	2	1	-1	-1	c	1
s	o	1	n	Deleted	Sr	3	0	-1	-1	c	1
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
n	m	0	#	Deleted	Nr	1	0	-1	-1	c	1
v	c	1	n	Deleted	Nc	1	1	-1	0	m	1
n	c	2	s	Deleted	Nr	1	1	-1	-1	c	1
n	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
s	o	1	fn	Deleted	Fc	2	0	-1	-1	c	1
g	c	2	fs	Deleted	G	1	1	-1	-1	c	1
s	o	1	s	Deleted	Sr	1	0	-1	-1	c	2
s	o	1	s	Deleted	Sc	1	0	-1	-1	c	2
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
#	o	1	s	Deleted	Sc	0	0	-1	-1	m	0
n	o	1	fn	Deleted	Fc	1	0	-1	-1	c	2
fn	m	1	v	Deleted	Fr	1	1	0	-1	o	0
v	o	1	s	Deleted	Sc	1	0	-1	0	m	1
v	m	0	#	Deleted	V	1	0	-1	1	m	1
n	o	1	fn	Deleted	Nr	1	0	-1	-1	c	1
n	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
v	c	1	fu	Deleted	Fc	1	1	-1	1	m	1
fu	o	1	fn	Deleted	Fr	1	0	-1	-1	c	1
n	m	2	s	Deleted	Sc	1	2	-1	-1	m	2
s	m	1	v	Deleted	Sr	2	3	0	-1	m	2
n	c	2	s	Deleted	Sc	1	3	-1	-1	c	3
s	o	1	s	Deleted	Sc	2	0	-1	-1	c	3
g	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
v	m	1	n	Deleted	V	1	2	-1	0	m	2
g	m	1	v	Deleted	G	1	1	1	-1	o	0
n	m	0	#	Deleted	Nr	1	0	-1	-1	c	1
#	o	1	s	Deleted	Sc	0	0	-1	-1	m	0
fu	o	1	fn	Deleted	Fr	1	0	-1	-1	c	1
fu	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
fs	c	3	s	Deleted	Nc	2	1	-1	-1	c	1
s	o	1	n	Deleted	Sr	3	0	-1	-1	c	1
v	m	1	s	Deleted	Sc	1	1	-1	1	m	1
s	o	1	s	Deleted	Sr	1	0	-1	-1	c	1
s	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	1	m	1
v	m	0	#	Deleted	V	1	0	-1	1	m	2
n	c	2	s	Deleted	Nr	1	1	-1	-1	c	1
n	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
s	o	1	fn	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	fn	Deleted	Fc	2	0	-1	-1	c	1
g	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	0	m	2
n	m	2	s	Deleted	Sc	1	1	-1	-1	m	1
s	m	1	v	Deleted	Sr	2	2	0	-1	m	1
fs	o	2	s	Deleted	Nc	1	0	-1	-1	o	0
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
v	m	1	s	Deleted	Sc	1	1	-1	1	m	1
n	m	0	#	Deleted	Nr	1	0	-1	-1	c	2
v	m	0	#	Deleted	V	1	0	-1	0	m	1
v	m	0	#	Deleted	V	1	0	-1	0	m	1
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	s	Deleted	Sr	2	0	-1	-1	c	1
fu	o	1	fn	Deleted	Fr	1	0	-1	-1	c	1
fu	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	g	Deleted	Sr	2	0	-1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
s	o	1	fn	Deleted	Sr	1	0	-1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
g	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
v	m	1	n	Deleted	Nc	1	1	-1	1	m	1
n	m	1	v	Deleted	Nr	1	2	0	-1	m	1
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
n	o	1	fn	Deleted	Fc	1	0	-1	-1	c	2
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
#	o	1	s	Deleted	Sc	0	0	-1	-1	m	0
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
g	o	1	g	Deleted	G	1	0	-1	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	1	m	1
fs	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
v	m	1	s	Deleted	Sc	1	1	-1	1	m	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
fs	c	2	s	Deleted	Nc	1	2	-1	-1	c	2
s	m	0	#	Deleted	Sr	2	0	-1	-1	c	2
v	m	0	#	Deleted	V	1	0	-1	1	m	1
v	m	1	n	Deleted	Nc	1	1	-1	1	m	1
n	m	1	v	Deleted	Nr	1	2	0	-1	m	1
v	m	0	#	Deleted	V	1	0	-1	0	m	2
s	o	1	fn	Deleted	Sr	1	0	-1	-1	c	1
s	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
g	m	0	#	Deleted	G	1	0	-1	-1	c	1
g	m	1	v	Deleted	G	1	1	1	-1	o	0
v	c	1	fu	Deleted	V	1	1	-1	1	m	1
v	m	0	#	Deleted	V	1	0	-1	0	m	2
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
s	m	1	v	Deleted	Sr	1	1	1	-1	c	1
s	o	1	fs	Deleted	Sr	1	0	-1	-1	c	1
fs	o	1	s	Deleted	Fr	1	0	-1	-1	c	1
fs	o	1	s	Deleted	Nc	1	0	-1	-1	c	1
s	o	1	n	Deleted	Sr	1	0	-1	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	0	m	2
s	c	2	fs	Deleted	Sr	1	1	-1	-1	c	1
fs	m	3	s	Deleted	Nc	2	1	-1	-1	m	1
n	m	0	#	Deleted	Nr	1	0	-1	-1	c	2
#	o	1	s	Deleted	Sc	0	0	-1	-1	m	0
g	m	1	v	Deleted	G	1	1	1	-1	o	0
v	c	1	fu	Deleted	V	1	1	-1	1	m	1
n	c	2	s	Deleted	Sc	1	2	-1	-1	c	2
s	m	0	#	Deleted	Sr	2	0	-1	-1	c	2
v	m	1	s	Deleted	Sc	1	1	-1	2	m	1
v	m	0	#	Deleted	V	1	0	-1	1	m	2
v	m	0	#	Deleted	V	1	0	-1	1	m	2
v	m	0	#	Deleted	V	1	0	-1	1	m	1
fs	o	1	s	Deleted	Nc	1	0	-1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
s	c	2	fs	Deleted	Sr	1	1	-1	-1	c	1
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
fs	o	1	s	Deleted	Nc	1	0	-1	-1	c	2
s	o	1	n	Deleted	Sr	1	0	-1	-1	c	1
fs	o	1	s	Deleted	Nc	1	0	-1	-1	c	2
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
v	m	1	s	Deleted	Sc	1	1	-1	2	m	1
v	m	0	#	Deleted	V	1	0	-1	1	m	2
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
s	o	1	g	Deleted	Sr	1	0	-1	-1	c	1
g	o	1	fn	Deleted	G	1	0	-1	-1	c	1
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
s	o	1	g	Deleted	Sr	1	0	-1	-1	c	1
v	m	1	s	Deleted	Sc	1	1	-1	1	m	1
n	m	1	v	Deleted	Nr	1	2	0	-1	m	1
s	o	1	fn	Deleted	Sr	1	0	-1	-1	c	1
g	o	1	s	Deleted	G	1	0	-1	-1	c	1
g	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
fu	o	1	s	Deleted	Nc	1	0	-1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
a	m	1	v	Deleted	Fr	1	1	1	-1	o	0
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	s	Deleted	Sr	2	0	-1	-1	c	1
fs	o	1	s	Deleted	Nc	1	0	-1	-1	c	2
v	o	1	fn	Deleted	Fc	1	0	-1	1	m	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
g	o	1	g	Deleted	G	1	0	-1	-1	c	1
v	m	1	s	Deleted	Sc	1	1	-1	1	m	1
s	o	1	n	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	n	Deleted	Nc	2	0	-1	-1	c	1
g	o	1	s	Deleted	G	1	0	-1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	1	m	2
fu	o	1	s	Deleted	Nc	2	0	-1	-1	c	1
fs	m	0	#	Deleted	Fr	2	0	-1	-1	c	1
v	m	1	s	Deleted	Sc	1	1	-1	2	m	1
n	m	2	g	Deleted	Nr	1	1	-1	-1	m	1
n	m	1	v	Deleted	Nr	1	3	0	-1	m	2
s	m	0	#	Deleted	Sr	2	0	-1	-1	c	3
#	o	1	s	Deleted	Sc	0	0	-1	-1	m	0
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
s	o	1	g	Deleted	Sr	1	0	-1	-1	c	1
g	o	1	g	Deleted	G	1	0	-1	-1	c	1
fs	o	2	s	Deleted	Nc	1	0	-1	-1	o	0
g	m	2	s	Deleted	Sc	1	1	-1	-1	m	1
v	c	1	s	Deleted	Sc	1	2	-1	0	m	2
s	o	1	n	Deleted	Sr	1	0	-1	-1	c	2
n	o	1	fn	Deleted	Nr	1	0	-1	-1	c	2
n	o	1	fn	Deleted	Fc	1	0	-1	-1	c	2
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
s	o	1	g	Deleted	Sr	1	0	-1	-1	c	1
v	m	1	s	Deleted	Sc	1	1	-1	1	m	1
s	o	1	fn	Deleted	Sr	1	0	-1	-1	c	1
s	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
g	o	1	s	Deleted	G	1	0	-1	-1	c	1
g	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
s	m	2	s	Deleted	Sr	1	1	-1	-1	m	1
s	m	2	s	Deleted	Sc	1	1	-1	-1	m	1
s	m	3	g	Deleted	Sr	2	1	-1	-1	m	1
v	m	1	s	Deleted	Sc	2	1	-1	1	m	1
s	m	1	v	Deleted	Sr	1	2	0	-1	m	1
v	m	1	n	Deleted	V	1	2	-1	0	m	2
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
s	m	1	v	Deleted	Sr	1	1	2	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	0	m	1
n	c	2	s	Deleted	Sc	1	2	-1	-1	c	2
s	m	1	v	Deleted	Sr	2	1	1	-1	c	2
v	c	1	n	Deleted	Nc	1	3	-1	0	m	3
n	c	2	s	Deleted	Nr	1	3	-1	-1	c	3
s	m	0	#	Deleted	Sr	2	0	-1	-1	c	3
v	c	1	fu	Deleted	Fc	1	1	-1	1	m	1
v	m	1	fu	Deleted	Fc	1	1	-1	1	m	1
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
v	c	1	s	Deleted	V	1	1	-1	1	m	1
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
v	c	1	n	Deleted	Nc	1	1	-1	1	m	1
n	m	1	v	Deleted	Nr	1	1	1	-1	c	1
a	m	0	#	Deleted	Fr	2	0	-1	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	1	m	1
v	c	1	s	Deleted	Sc	1	1	-1	1	m	1
s	o	1	g	Deleted	Sr	1	0	-1	-1	c	1
v	m	1	s	Deleted	Sc	1	1	-1	1	m	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
s	o	1	fn	Deleted	Sr	1	0	-1	-1	c	1
g	o	1	s	Deleted	G	1	0	-1	-1	c	1
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	s	Deleted	Sr	1	0	-1	-1	c	1
s	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
v	o	1	fn	Deleted	Fc	1	0	-1	1	m	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
n	c	2	s	Deleted	Nr	1	1	-1	-1	c	1
n	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
s	o	1	fn	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	fn	Deleted	Fc	2	0	-1	-1	c	1
v	m	0	#	Deleted	V	1	0	-1	0	m	1
g	o	1	s	Deleted	G	1	0	-1	-1	c	1
s	m	0	#	Deleted	Sr	1	0	-1	-1	c	1
v	m	1	s	Deleted	Sc	1	1	-1	0	m	1
s	m	0	#	Deleted	Sr	2	0	-1	-1	c	2
#	o	1	s	Deleted	Sc	0	0	-1	-1	m	0
