phone1-manner class	phone2-type	phone2-subnumber	phone2-manner class	outcome	name	phone1-subnumber	phone2-number	phone2-stress	phone1-stress	phone1-type	phone1-number
discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete
n	c	2	s	Deleted	Nr	1	3	-1	-1	c	3
s		0	#	Deleted	Sr	2	0	-1	-1	c	3
s	o	1	fs	Deleted	Sr	1	0	-1	-1	c	1
n	a	2	s	Deleted	Nr	1	1	-1	-1	a	1
v	o	1	fn	Deleted	Fc	1	0	-1	0	n	2
fn	n	1	v	Deleted	Fr	1	1	0	-1	o	0
n	c	2	s	Deleted	Nr	1	3	-1	-1	c	3
s		0	#	Deleted	Sr	2	0	-1	-1	c	3
fu	o	1	s	Deleted	Nc	1	0	-1	-1	c	1
v	c	1	s	Deleted	Sc	1	1	-1	1	n	1
fu	o	1	fn	Deleted	Fr	1	0	-1	-1	c	1
fu	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
n	c	2	s	Deleted	Nr	1	3	-1	-1	c	3
s		0	#	Deleted	Sr	2	0	-1	-1	c	3
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
n	c	2	s	Deleted	Nr	1	1	-1	-1	c	1
n	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
s	o	1	s	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	s	Deleted	Sc	2	0	-1	-1	c	1
v	c	1	s	Deleted	Sc	1	1	-1	1	n	1
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
#	o	1	s	Deleted	Sc	0	0	-1	-1		0
g	n	1	v	Deleted	G	1	1	1	-1	o	0
v	c	1	fu	Deleted	V	1	1	-1	1	n	1
fs	c	2	s	Deleted	Fr	1	1	-1	-1	c	1
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	fs	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	fs	Deleted	Fc	2	0	-1	-1	c	1
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
v	a	1	s	Deleted	Sc	1	1	-1	2	n	1
fu	o	1	s	Deleted	Nc	2	0	-1	-1	c	1
fs	o	1	s	Deleted	Nc	2	0	-1	-1	c	1
v	o	1	fn	Deleted	Fc	1	0	-1	1	n	1
fn	n	1	v	Deleted	Fr	1	1	0	-1	o	0
fu	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
g	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
v	o	1	fn	Deleted	Fc	1	0	-1	1	n	1
fn	n	1	v	Deleted	Fr	1	1	0	-1	o	0
v	c	1	s	Deleted	Sc	1	1	-1	1	n	1
v	c	1	fu	Deleted	Fc	1	1	-1	1	n	1
fu	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
v	c	1	n	Deleted	Nc	1	3	-1	0	n	3
n	c	2	s	Deleted	Nr	1	3	-1	-1	c	3
s		0	#	Deleted	Sr	2	0	-1	-1	c	3
s	o	1	s	Deleted	Sr	2	0	-1	-1	c	2
s	o	1	s	Deleted	Sc	2	0	-1	-1	c	2
v	c	1	s	Deleted	Sc	1	1	-1	1	n	1
fu	o	1	fn	Deleted	Fr	1	0	-1	-1	c	1
fu	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
s		0	#	Deleted	Sr	2	0	-1	-1	c	3
fu	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
n	c	2	s	Deleted	Nr	1	1	-1	-1	c	1
n	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
s	o	1	fn	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	fn	Deleted	Fc	2	0	-1	-1	c	1
v	c	1	n	Deleted	Nc	1	3	-1	0	n	3
n	c	2	s	Deleted	Nr	1	3	-1	-1	c	3
n	c	2	s	Deleted	Sc	1	3	-1	-1	c	3
s	o	1	g	Deleted	Sr	2	0	-1	-1	c	3
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
v		0	#	Deleted	V	1	0	-1	1	n	2
#	o	1	s	Deleted	Sc	0	0	-1	-1		0
s	o	1	s	Deleted	Sr	2	0	-1	-1	c	2
s	o	1	s	Deleted	Sc	2	0	-1	-1	c	2
v	c	1	s	Deleted	Sc	1	1	-1	1	n	1
fu	o	1	fn	Deleted	Fr	1	0	-1	-1	c	1
fu	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
s		0	#	Deleted	Sr	2	0	-1	-1	c	3
fs	c	2	s	Deleted	Fr	1	1	-1	-1	c	1
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	fs	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	fs	Deleted	Fc	2	0	-1	-1	c	1
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
g	n	1	v	Deleted	G	1	1	1	-1	o	0
fu	o	1	s	Deleted	Nc	2	0	-1	-1	c	1
n	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
s	n	1	v	Deleted	Sr	2	1	1	-1	c	1
fs	c	2	s	Deleted	Fr	1	1	-1	-1	c	1
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	fs	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	fs	Deleted	Fc	2	0	-1	-1	c	1
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
s	c	2	fs	Deleted	Sr	1	1	-1	-1	c	1
fs		0	#	Deleted	Fr	2	0	-1	-1	c	1
v	c	1	s	Deleted	Sc	1	1	-1	1	n	1
g	n	1	v	Deleted	G	2	2	0	-1	a	1
v	c	1	n	Deleted	Nc	1	3	-1	0	n	3
n	c	2	s	Deleted	Nr	1	3	-1	-1	c	3
s		0	#	Deleted	Sr	2	0	-1	-1	c	3
n	c	2	s	Deleted	Sc	1	2	-1	-1	c	2
s	o	1	fn	Deleted	Sr	2	0	-1	-1	c	2
v	c	1	s	Deleted	Sc	1	1	-1	1	n	1
s	o	1	g	Deleted	Sr	1	0	-1	-1	c	1
fs	c	2	s	Deleted	Fr	1	1	-1	-1	c	1
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	fs	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	fs	Deleted	Fc	2	0	-1	-1	c	1
v	c	1	s	Deleted	Sc	1	1	-1	1	n	1
s	n	1	v	Deleted	Sr	1	1	0	-1	c	1
n	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
s	o	1	s	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	s	Deleted	Sc	2	0	-1	-1	c	1
n	o	1	fn	Deleted	Fc	1	0	-1	-1	c	2
fs	c	2	s	Deleted	Fr	1	1	-1	-1	c	1
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	fs	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	fs	Deleted	Fc	2	0	-1	-1	c	1
v	c	1	s	Deleted	Sc	1	1	-1	1	n	1
s	n	1	v	Deleted	Sr	1	1	0	-1	c	1
n	c	2	s	Deleted	Sc	1	1	-1	-1	c	1
s	o	1	fn	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	fn	Deleted	Fc	2	0	-1	-1	c	1
g	c	2	fu	Deleted	G	1	1	-1	-1	c	1
fu	o	1	s	Deleted	Nc	2	0	-1	-1	c	1
fs		0	#	Deleted	Fr	2	0	-1	-1	c	1
#	o	1	s	Deleted	Sc	0	0	-1	-1		0
v	a	1	s	Deleted	Sc	1	1	-1	1	n	1
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	g	Deleted	Sr	2	0	-1	-1	c	1
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
#	o	1	s	Deleted	Sc	0	0	-1	-1		0
s	n	1	v	Deleted	Sr	1	1	1	-1	o	0
v	o	1	g	Deleted	V	1	0	-1	1	n	1
v	a	1	s	Deleted	Sc	1	1	-1	1	n	1
s	o	1	s	Deleted	Sr	1	0	-1	-1	c	1
s	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	g	Deleted	Sr	2	0	-1	-1	c	1
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
s	c	2	fs	Deleted	Sr	1	1	-1	-1	c	1
s	o	1	s	Deleted	Sr	1	0	-1	-1	c	1
s	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
v	c	1	s	Deleted	V	1	1	-1	1	n	1
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
#	o	1	s	Deleted	Sc	0	0	-1	-1		0
fs	c	2	s	Deleted	Fr	1	1	-1	-1	c	1
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	fs	Deleted	Sr	2	0	-1	-1	c	1
s	o	1	fs	Deleted	Fc	2	0	-1	-1	c	1
v	c	1	s	Deleted	Sc	1	1	-1	1	n	1
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
s	o	1	s	Deleted	Sr	1	0	-1	-1	c	1
s	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
v	a	1	s	Deleted	Sc	1	1	-1	1	n	1
s	o	1	s	Deleted	Sr	1	0	-1	-1	c	1
s	o	1	s	Deleted	Sc	1	0	-1	-1	c	1
s	n	1	v	Deleted	Sr	1	1	0	-1	c	1
n	o	1	fn	Deleted	Nr	1	0	-1	-1	c	1
n	o	1	fn	Deleted	Fc	1	0	-1	-1	c	1
v	a	1	s	Deleted	Sc	1	1	-1	1	n	1
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
#	o	1	s	Deleted	Sc	0	0	-1	-1		0
v		0	#	Deleted	V	1	0	-1	1	n	1
n	o	1	fn	Deleted	Fc	1	0	-1	-1	c	2
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s		0	#	Deleted	Sr	2	0	-1	-1	c	1
#	o	1	s	Deleted	Sc	0	0	-1	-1		0
fu		0	#	Deleted	Fr	1	0	-1	-1	c	1
v		0	#	Deleted	V	1	0	-1	1	n	1
s	o	1	fn	Deleted	Sr	1	0	-1	-1	c	1
v	a	1	s	Deleted	Sc	1	1	-1	1	n	1
fu	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	s	Deleted	Sr	2	0	-1	-1	c	1
fs	c	2	s	Deleted	Nc	1	1	-1	-1	c	1
s	o	1	g	Deleted	Sr	2	0	-1	-1	c	1
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
#	o	1	s	Deleted	Sc	0	0	-1	-1		0
a		0	#	Deleted	Fr	2	0	-1	-1	c	1
s		0	#	Deleted	Sr	1	0	-1	-1	c	1
fs	c	2	s	Deleted	Nc	1	2	-1	-1	c	2
V	Inserted
Sc	Inserted
Sr	Inserted
Fr	Inserted
Sr	Inserted
Sr	Inserted
Sc	Inserted
Sc	Inserted
Sr	Inserted
V	Inserted
V	Inserted
G	Inserted
V	Inserted
G	Inserted
Sc	Inserted
Sr	Inserted
Sr	Inserted
Fr	Inserted
Nr	Inserted
Fr	Inserted
G	Inserted
G	Inserted
Gc	Inserted
G	Inserted
Nr	Inserted
G	Inserted
Fr	Inserted
Fr	Inserted
Sr	Inserted
Nr	Inserted
G	Inserted
G	Inserted
G	Inserted
Fr	Inserted
Sc	Inserted
Sc	Inserted
Nr	Inserted
V	Inserted
Sr	Inserted
Gc	Inserted
G	Inserted
G	Inserted
Nr	Inserted
Fr	Inserted
Fc	Inserted
Sc	Inserted
Gc	Inserted
Gc	Inserted
G	Inserted
Sc	Inserted
G	Inserted
G	Inserted
Sr	Inserted
V	Inserted
Sr	Inserted
V	Inserted
G	Inserted
V	Inserted
Sr	Inserted
Sc	Inserted
Sc	Inserted
Gc	Inserted
G	Inserted
Sc	Inserted
Fr	Inserted
Gc	Inserted
G	Inserted
G	Inserted
Nc	Inserted
Nr	Inserted
G	Inserted
V	Inserted
Nc	Inserted
Nr	Inserted
Sr	Inserted
V	Inserted
Fr	Inserted
Fr	Inserted
Sr	Inserted
V	Inserted
V	Inserted
G	Inserted
V	Inserted
Sr	Inserted
Nr	Inserted
G	Inserted
Sc	Inserted
V	Inserted
Sc	Inserted
Sr	Inserted
Fc	Inserted
Fr	Inserted
Sr	Inserted
Sr	Inserted
Sr	Inserted
V	Inserted
Sc	Inserted
Sr	Inserted
Fc	Inserted
Fr	Inserted
Sr	Inserted
V	Inserted
Gc	Inserted
G	Inserted
Sc	Inserted
Sr	Inserted
V	Inserted
G	Inserted
V	Inserted
Sc	Inserted
Sr	Inserted
Fc	Inserted
Sc	Inserted
V	Inserted
V	Inserted
V	Inserted
V	Inserted
Sr	Inserted
Sr	Inserted
Sc	Inserted
V	Inserted
Sr	Inserted
Fc	Inserted
Fr	Inserted
Gc	Inserted
G	Inserted
Sr	Inserted
Gc	Inserted
G	Inserted
Gc	Inserted
V	Inserted
Sc	Inserted
Sr	Inserted
Fc	Inserted
Fr	Inserted
Sr	Inserted
Sr	Inserted
Sr	Inserted
V	Inserted
Sr	Inserted
Sc	Inserted
Sr	Inserted
Sc	Inserted
Sr	Inserted
V	Inserted
Sr	Inserted
Fc	Inserted
Fr	Inserted
V	Inserted
G	Inserted
V	Inserted
Nc	Inserted
Nr	Inserted
Sc	Inserted
V	Inserted
G	Inserted
V	Inserted
Sc	Inserted
Sr	Inserted
Fc	Inserted
Sc	Inserted
Sc	Inserted
Sr	Inserted
Sc	Inserted
V	Inserted
Sr	Inserted
Fc	Inserted
Fr	Inserted
G	Inserted
Sr	Inserted
Sc	Inserted
Sr	Inserted
Nr	Inserted
V	Inserted
Sc	Inserted
Sr	Inserted
V	Inserted
V	Inserted
G	Inserted
Sc	Inserted
Sr	Inserted
V	Inserted
Sr	Inserted
Sc	Inserted
Sr	Inserted
G	Inserted
G	Inserted
G	Inserted
Sc	Inserted
Sr	Inserted
Sc	Inserted
V	Inserted
Sr	Inserted
Fc	Inserted
Fr	Inserted
Sr	Inserted
Sc	Inserted
Sr	Inserted
G	Inserted
Sc	Inserted
Sr	Inserted
Sc	Inserted
V	Inserted
Sr	Inserted
Fc	Inserted
Fr	Inserted
V	Inserted
Sr	Inserted
Sc	Inserted
Sr	Inserted
Sc	Inserted
V	Inserted
Sr	Inserted
Fc	Inserted
Sc	Inserted
Sr	Inserted
Sr	Inserted
V	Inserted
Nr	Inserted
Sr	Inserted
V	Inserted
Sr	Inserted
Sr	Inserted
Sc	Inserted
V	Inserted
Sr	Inserted
Fc	Inserted
Fr	Inserted
Sc	Inserted
G	Inserted
Sr	Inserted
Nr	Inserted
Sr	Inserted
Sr	Inserted
G	Inserted
Sr	Inserted
Fc	Inserted
Sr	Inserted
V	Inserted
Sc	Inserted
Sr	Inserted
V	Inserted
Sr	Inserted
Fc	Inserted
Sr	Inserted
Nr	Inserted
Nr	Inserted
Sc	Inserted
Sr	Inserted
V	Inserted
V	Inserted
Sr	Inserted
V	Inserted
Sc	Inserted
Sr	Inserted
V	Inserted
G	Inserted
Sc	Inserted
Sr	Inserted
Sr	Inserted
Sr	Inserted
Nr	Inserted
V	Inserted
V	Inserted
G	Inserted
Nc	Inserted
Nr	Inserted
Sc	Inserted
Sr	Inserted
Sc	Inserted
Sc	Inserted
Sr	Inserted
Sr	Inserted
G	Inserted
Sr	Inserted
Sr	Inserted
Sc	Inserted
Sr	Inserted
Sr	Inserted
V	Inserted
Sr	Inserted
Sr	Inserted
Sc	Inserted
Sr	Inserted
V	Inserted
Sc	Inserted
Sr	Inserted
V	Inserted
V	Inserted
Fc	Inserted
Fr	Inserted
G	Inserted
V	Inserted
V	Inserted
G	Inserted
Sc	Inserted
V	Inserted
G	Inserted
Sr	Inserted
Sc	Inserted
Nr	Inserted
Fc	Inserted
Fr	Inserted
Sr	Inserted
Sr	Inserted
V	Inserted
V	Inserted
V	Inserted
G	Inserted
Sc	Inserted
G	Inserted
Sr	Inserted
Sr	Inserted
Sc	Inserted
Sc	Inserted
G	Inserted
Sr	Inserted
Sr	Inserted
V	Inserted
G	Inserted
Sr	Inserted
Sr	Inserted
G	Inserted
Sc	Inserted
Sr	Inserted
V	Inserted
Sc	Inserted
Sr	Inserted
Fc	Inserted
Sr	Inserted
Sc	Inserted
Sc	Inserted
Fr	Inserted
Sr	Inserted
Sr	Inserted
Sc	Inserted
Sr	Inserted
V	Inserted
Sc	Inserted
Fr	Inserted
Sr	Inserted
Sr	Inserted
Sr	Inserted
G	Inserted
Sc	Inserted
Sr	Inserted
Sr	Inserted
G	Inserted
Fc	Inserted
Sr	Inserted
Sr	Inserted
G	Inserted
G	Inserted
V	Inserted
G	Inserted
V	Inserted
G	Inserted
Fc	Inserted
Fr	Inserted
V	Inserted
Sc	Inserted
Nc	Inserted
Nr	Inserted
Sr	Inserted
G	Inserted
Fr	Inserted
Fr	Inserted
G	Inserted
Sr	Inserted
Sr	Inserted
Sr	Inserted
Fr	Inserted
V	Inserted
Sr	Inserted
Sr	Inserted
G	Inserted
Sc	Inserted
Fr	Inserted
Sr	Inserted
Sr	Inserted
Nc	Inserted
Nr	Inserted
V	Inserted
G	Inserted
Sr	Inserted
Sr	Inserted
Sr	Inserted
Fr	Inserted
Sr	Inserted
Nc	Inserted
Sr	Inserted
G	Inserted
Sr	Inserted
Sr	Inserted
V	Inserted
G	Inserted
Sc	Inserted
Sr	Inserted
Sr	Inserted
Sr	Inserted
Sr	Inserted
Sr	Inserted
G	Inserted
Sr	Inserted
Sr	Inserted
Sr	Inserted
Sr	Inserted
G	Inserted
Sc	Inserted
Sr	Inserted
Sr	Inserted
Sc	Inserted
Sc	Inserted
Sc	Inserted
Sr	Inserted
Sr	Inserted
Fr	Inserted
Fr	Inserted
Sr	Inserted
Sr	Inserted
Sr	Inserted
G	Inserted
Sc	Inserted
G	Inserted
Sr	Inserted
V	Inserted
Sr	Inserted
Nr	Inserted
Sr	Inserted
G	Inserted
Sc	Inserted
Sr	Inserted
Sc	Inserted
Sc	Inserted
G	Inserted
Sc	Inserted
Sr	Inserted
Fr	Inserted
V	Inserted
Sc	Inserted
Sr	Inserted
Sr	Inserted
Sr	Inserted
G	Inserted
Sc	Inserted
G	Inserted
G	Inserted
Sc	Inserted
Sc	Inserted
Fr	Inserted
Sr	Inserted
Sr	Inserted
Sc	Inserted
Sr	Inserted
Sr	Inserted
G	Inserted
Sc	Inserted
Sr	Inserted
G	Inserted
Sr	Inserted
Sc	Inserted
Sc	Inserted
Sr	Inserted
Sr	Inserted
Sc	Inserted
Sr	Inserted
V	Inserted
Sc	Inserted
Sr	Inserted
Fr	Inserted
V	Inserted
Sr	Inserted
Sr	Inserted
Sc	Inserted
Sc	Inserted
Sr	Inserted
Sr	Inserted
Fr	Inserted
Sr	Inserted
Sc	Inserted
Sr	Inserted
s	n	1	v	Mutated	Sr	2	1	1	-1	c	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	3	0	-1	a	2
fn	n	1	v	Mutated	Fr	1	1	0	-1	o	0
fn	n	1	v	Mutated	Fr	1	1	0	-1	o	0
s	n	1	v	Mutated	Sr	2	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	2	1	-1	a	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
fn	n	1	v	Mutated	Fr	1	1	0	-1	o	0
fn	n	1	v	Mutated	Fr	1	1	0	-1	o	0
fu	n	1	v	Mutated	Fr	1	1	1	-1	c	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	2	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	2	2	-1	a	1
s	n	1	v	Mutated	Sr	2	3	0	-1	a	2
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	2	1	-1	a	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
g	n	1	v	Mutated	G	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	1	1	-1	c	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	o	1	n	Mutated	Sr	3	0	-1	-1	c	1
s	n	1	v	Mutated	Sr	1	2	2	-1	a	1
s	n	1	v	Mutated	Sr	1	2	1	-1	a	1
s	n	1	v	Mutated	Sr	1	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	1	1	-1	c	1
s	o	1	fn	Mutated	Sr	2	0	-1	-1	c	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	2	2	-1	a	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	o	3	g	Mutated	Sr	2	0	-1	-1	o	0
s	n	1	v	Mutated	Sr	1	1	1	-1	c	1
s	n	1	v	Mutated	Sr	1	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	1	0	-1	c	1
s	n	1	v	Mutated	Sr	1	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	1	0	-1	c	1
s	n	1	v	Mutated	Sr	1	2	1	-1	a	1
s	o	1	fn	Mutated	Sr	1	0	-1	-1	c	1
s	n	1	v	Mutated	Sr	1	2	1	-1	a	1
s	n	1	v	Mutated	Sr	1	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
fn	n	1	v	Mutated	Fr	1	1	0	-1	o	0
s	n	1	v	Mutated	Sr	1	2	0	-1	a	1
n	o	1	fn	Mutated	Fc	1	0	-1	-1	c	2
s	n	1	v	Mutated	Sr	1	2	1	-1	a	1
s	n	1	v	Mutated	Sr	2	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
fu	n	1	v	Mutated	Fr	1	1	1	-1	c	1
fu	n	1	v	Mutated	Fr	1	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	1	0	-1	c	1
s	n	1	v	Mutated	Sr	1	1	1	-1	c	1
s	n	1	v	Mutated	Sr	1	2	0	-1	a	1
fn	n	1	v	Mutated	Fr	1	1	0	-1	o	0
s	n	1	v	Mutated	Sr	1	2	1	-1	a	1
fn	n	1	v	Mutated	Fr	1	1	0	-1	o	0
s	n	1	v	Mutated	Sr	1	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	1	1	-1	c	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	1	1	-1	c	1
s	a	2	g	Mutated	Sr	1	1	-1	-1	a	1
s	n	1	v	Mutated	Sr	1	2	1	-1	a	1
s	n	1	v	Mutated	Sr	1	1	1	-1	o	0
s	n	1	v	Mutated	Sr	1	1	1	-1	c	1
fu	o	1	fn	Mutated	Fr	1	0	-1	-1	c	1
fn	n	1	v	Mutated	Fr	1	1	0	-1	o	0
s	n	1	v	Mutated	Sr	1	1	1	-1	c	1
s	n	1	v	Mutated	Sr	1	1	1	-1	c	1
n	n	1	v	Mutated	Nr	1	3	0	-1	a	2
s	n	1	v	Mutated	Sr	1	1	1	-1	c	1
s	n	1	v	Mutated	Sr	1	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	2	0	-1	a	1
s	n	1	v	Mutated	Sr	1	1	1	-1	c	1
