phone2-number	phone1-number	name	phone2-manner class	phone1-subnumber	phone1-manner class	phone1-type	phone2-subnumber	phone2-type	phone1-stress	outcome	phone2-stress
0	1	Fc	fn	1	fu	c	1	o	-1	Deleted	-1
3	3	Nr	s	1	n	c	2	c	-1	Deleted	-1
0	3	Sr	#	2	s	c	0		-1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
1	1	Nr	s	1	n	c	2	c	-1	Deleted	-1
1	1	Sc	s	1	n	c	2	c	-1	Deleted	-1
0	1	Sr	s	2	s	c	1	o	-1	Deleted	-1
0	1	Sc	s	2	s	c	1	o	-1	Deleted	-1
1	1	Sc	s	1	v	n	1	c	1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
0	0	Sc	s	0	#		1	o	-1	Deleted	-1
1	0	G	v	1	g	o	1	n	-1	Deleted	1
1	1	V	fu	1	v	n	1	c	1	Deleted	-1
1	1	Fr	s	1	fs	c	2	c	-1	Deleted	-1
1	1	Nc	s	1	fs	c	2	c	-1	Deleted	-1
0	1	Sr	fs	2	s	c	1	o	-1	Deleted	-1
0	1	Fc	fs	2	s	c	1	o	-1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
1	1	Sc	s	1	v	n	1	a	2	Deleted	-1
0	1	Nc	s	2	fu	c	1	o	-1	Deleted	-1
0	1	Nc	s	2	fs	c	1	o	-1	Deleted	-1
0	1	Fc	fn	1	v	n	1	o	1	Deleted	-1
1	0	Fr	v	1	fn	o	1	n	-1	Deleted	0
1	1	Nc	s	1	fu	c	2	c	-1	Deleted	-1
0	1	Sc	s	1	g	c	1	o	-1	Deleted	-1
0	1	Fc	fn	1	v	n	1	o	1	Deleted	-1
1	0	Fr	v	1	fn	o	1	n	-1	Deleted	0
1	1	Sc	s	1	v	n	1	c	1	Deleted	-1
1	1	Fc	fu	1	v	n	1	c	1	Deleted	-1
0	1	Fc	fn	1	fu	c	1	o	-1	Deleted	-1
3	3	Nc	n	1	v	n	1	c	0	Deleted	-1
3	3	Nr	s	1	n	c	2	c	-1	Deleted	-1
0	3	Sr	#	2	s	c	0		-1	Deleted	-1
0	2	Sr	s	2	s	c	1	o	-1	Deleted	-1
0	2	Sc	s	2	s	c	1	o	-1	Deleted	-1
1	1	Sc	s	1	v	n	1	c	1	Deleted	-1
0	1	Fr	fn	1	fu	c	1	o	-1	Deleted	-1
0	1	Fc	fn	1	fu	c	1	o	-1	Deleted	-1
0	3	Sr	#	2	s	c	0		-1	Deleted	-1
1	1	Nc	s	1	fu	c	2	c	-1	Deleted	-1
1	1	Nr	s	1	n	c	2	c	-1	Deleted	-1
1	1	Sc	s	1	n	c	2	c	-1	Deleted	-1
0	1	Sr	fn	2	s	c	1	o	-1	Deleted	-1
0	1	Fc	fn	2	s	c	1	o	-1	Deleted	-1
3	3	Nc	n	1	v	n	1	c	0	Deleted	-1
3	3	Nr	s	1	n	c	2	c	-1	Deleted	-1
3	3	Sc	s	1	n	c	2	c	-1	Deleted	-1
0	3	Sr	g	2	s	c	1	o	-1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
0	2	V	#	1	v	n	0		1	Deleted	-1
0	0	Sc	s	0	#		1	o	-1	Deleted	-1
0	2	Sr	s	2	s	c	1	o	-1	Deleted	-1
0	2	Sc	s	2	s	c	1	o	-1	Deleted	-1
1	1	Sc	s	1	v	n	1	c	1	Deleted	-1
0	1	Fr	fn	1	fu	c	1	o	-1	Deleted	-1
0	1	Fc	fn	1	fu	c	1	o	-1	Deleted	-1
0	3	Sr	#	2	s	c	0		-1	Deleted	-1
1	1	Fr	s	1	fs	c	2	c	-1	Deleted	-1
1	1	Nc	s	1	fs	c	2	c	-1	Deleted	-1
0	1	Sr	fs	2	s	c	1	o	-1	Deleted	-1
0	1	Fc	fs	2	s	c	1	o	-1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
1	0	G	v	1	g	o	1	n	-1	Deleted	1
0	1	Nc	s	2	fu	c	1	o	-1	Deleted	-1
1	1	Sc	s	1	n	c	2	c	-1	Deleted	-1
1	1	Sr	v	2	s	c	1	n	-1	Deleted	1
1	1	Fr	s	1	fs	c	2	c	-1	Deleted	-1
1	1	Nc	s	1	fs	c	2	c	-1	Deleted	-1
0	1	Sr	fs	2	s	c	1	o	-1	Deleted	-1
0	1	Fc	fs	2	s	c	1	o	-1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
1	1	Sr	fs	1	s	c	2	c	-1	Deleted	-1
0	1	Fr	#	2	fs	c	0		-1	Deleted	-1
1	1	Sc	s	1	v	n	1	c	1	Deleted	-1
2	1	G	v	2	g	a	1	n	-1	Deleted	0
3	3	Nc	n	1	v	n	1	c	0	Deleted	-1
3	3	Nr	s	1	n	c	2	c	-1	Deleted	-1
0	3	Sr	#	2	s	c	0		-1	Deleted	-1
2	2	Sc	s	1	n	c	2	c	-1	Deleted	-1
0	2	Sr	fn	2	s	c	1	o	-1	Deleted	-1
1	1	Sc	s	1	v	n	1	c	1	Deleted	-1
0	1	Sr	g	1	s	c	1	o	-1	Deleted	-1
1	1	Fr	s	1	fs	c	2	c	-1	Deleted	-1
1	1	Nc	s	1	fs	c	2	c	-1	Deleted	-1
0	1	Sr	fs	2	s	c	1	o	-1	Deleted	-1
0	1	Fc	fs	2	s	c	1	o	-1	Deleted	-1
1	1	Sc	s	1	v	n	1	c	1	Deleted	-1
1	1	Sr	v	1	s	c	1	n	-1	Deleted	0
1	1	Sc	s	1	n	c	2	c	-1	Deleted	-1
0	1	Sr	s	2	s	c	1	o	-1	Deleted	-1
0	1	Sc	s	2	s	c	1	o	-1	Deleted	-1
0	2	Fc	fn	1	n	c	1	o	-1	Deleted	-1
1	1	Fr	s	1	fs	c	2	c	-1	Deleted	-1
1	1	Nc	s	1	fs	c	2	c	-1	Deleted	-1
0	1	Sr	fs	2	s	c	1	o	-1	Deleted	-1
0	1	Fc	fs	2	s	c	1	o	-1	Deleted	-1
1	1	Sc	s	1	v	n	1	c	1	Deleted	-1
1	1	Sr	v	1	s	c	1	n	-1	Deleted	0
1	1	Sc	s	1	n	c	2	c	-1	Deleted	-1
0	1	Sr	fn	2	s	c	1	o	-1	Deleted	-1
0	1	Fc	fn	2	s	c	1	o	-1	Deleted	-1
1	1	G	fu	1	g	c	2	c	-1	Deleted	-1
0	1	Nc	s	2	fu	c	1	o	-1	Deleted	-1
0	1	Fr	#	2	fs	c	0		-1	Deleted	-1
0	0	Sc	s	0	#		1	o	-1	Deleted	-1
1	1	Sc	s	1	v	n	1	a	1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
1	1	Nc	s	1	fs	c	2	c	-1	Deleted	-1
0	1	Sr	g	2	s	c	1	o	-1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
0	0	Sc	s	0	#		1	o	-1	Deleted	-1
1	0	Sr	v	1	s	o	1	n	-1	Deleted	1
0	1	V	g	1	v	n	1	o	1	Deleted	-1
1	1	Sc	s	1	v	n	1	a	1	Deleted	-1
0	1	Sr	s	1	s	c	1	o	-1	Deleted	-1
0	1	Sc	s	1	s	c	1	o	-1	Deleted	-1
1	1	Nc	s	1	fs	c	2	c	-1	Deleted	-1
0	1	Sr	g	2	s	c	1	o	-1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
1	1	Sr	fs	1	s	c	2	c	-1	Deleted	-1
0	1	Sr	s	1	s	c	1	o	-1	Deleted	-1
0	1	Sc	s	1	s	c	1	o	-1	Deleted	-1
1	1	V	s	1	v	n	1	c	1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
0	0	Sc	s	0	#		1	o	-1	Deleted	-1
1	1	Fr	s	1	fs	c	2	c	-1	Deleted	-1
1	1	Nc	s	1	fs	c	2	c	-1	Deleted	-1
0	1	Sr	fs	2	s	c	1	o	-1	Deleted	-1
0	1	Fc	fs	2	s	c	1	o	-1	Deleted	-1
1	1	Sc	s	1	v	n	1	c	1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
0	1	Sr	s	1	s	c	1	o	-1	Deleted	-1
0	1	Sc	s	1	s	c	1	o	-1	Deleted	-1
1	1	Sc	s	1	v	n	1	a	1	Deleted	-1
0	1	Sr	s	1	s	c	1	o	-1	Deleted	-1
0	1	Sc	s	1	s	c	1	o	-1	Deleted	-1
1	1	Sr	v	1	s	c	1	n	-1	Deleted	0
0	1	Nr	fn	1	n	c	1	o	-1	Deleted	-1
0	1	Fc	fn	1	n	c	1	o	-1	Deleted	-1
1	1	Sc	s	1	v	n	1	a	1	Deleted	-1
1	1	Nc	s	1	fs	c	2	c	-1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
0	0	Sc	s	0	#		1	o	-1	Deleted	-1
0	1	V	#	1	v	n	0		1	Deleted	-1
0	2	Fc	fn	1	n	c	1	o	-1	Deleted	-1
1	1	Nc	s	1	fs	c	2	c	-1	Deleted	-1
0	1	Sr	#	2	s	c	0		-1	Deleted	-1
0	0	Sc	s	0	#		1	o	-1	Deleted	-1
0	1	Fr	#	1	fu	c	0		-1	Deleted	-1
0	1	V	#	1	v	n	0		1	Deleted	-1
0	1	Sr	fn	1	s	c	1	o	-1	Deleted	-1
1	1	Sc	s	1	v	n	1	a	1	Deleted	-1
1	1	Nc	s	1	fu	c	2	c	-1	Deleted	-1
0	1	Sr	s	2	s	c	1	o	-1	Deleted	-1
1	1	Nc	s	1	fs	c	2	c	-1	Deleted	-1
0	1	Sr	g	2	s	c	1	o	-1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
0	0	Sc	s	0	#		1	o	-1	Deleted	-1
0	1	Fr	#	2	a	c	0		-1	Deleted	-1
0	1	Sr	#	1	s	c	0		-1	Deleted	-1
2	2	Nc	s	1	fs	c	2	c	-1	Deleted	-1
Inserted	V
Inserted	Sc
Inserted	Sr
Inserted	Fr
Inserted	Sr
Inserted	Sr
Inserted	Sc
Inserted	Sc
Inserted	Sr
Inserted	V
Inserted	V
Inserted	G
Inserted	V
Inserted	G
Inserted	Sc
Inserted	Sr
Inserted	Sr
Inserted	Fr
Inserted	Nr
Inserted	Fr
Inserted	G
Inserted	G
Inserted	G
Inserted	G
Inserted	Nr
Inserted	G
Inserted	Fr
Inserted	Fr
Inserted	Sr
Inserted	Nr
Inserted	G
Inserted	G
Inserted	G
Inserted	Fr
Inserted	Sc
Inserted	Sc
Inserted	Nr
Inserted	V
Inserted	Sr
Inserted	G
Inserted	G
Inserted	G
Inserted	Nr
Inserted	Fr
Inserted	Fc
Inserted	Sc
Inserted	G
Inserted	G
Inserted	G
Inserted	Sc
Inserted	G
Inserted	G
Inserted	Sr
Inserted	V
Inserted	Sr
Inserted	V
Inserted	G
Inserted	V
Inserted	Sr
Inserted	Sc
Inserted	Sc
Inserted	G
Inserted	G
Inserted	Sc
Inserted	Fr
Inserted	G
Inserted	G
Inserted	G
Inserted	Nc
Inserted	Nr
Inserted	G
Inserted	V
Inserted	Nc
Inserted	Nr
Inserted	Sr
Inserted	V
Inserted	Fr
Inserted	Fr
Inserted	Sr
Inserted	V
Inserted	V
Inserted	G
Inserted	V
Inserted	Sr
Inserted	Nr
Inserted	G
Inserted	Sc
Inserted	V
Inserted	Sc
Inserted	Sr
Inserted	Fc
Inserted	Fr
Inserted	Sr
Inserted	Sr
Inserted	Sr
Inserted	V
Inserted	Sc
Inserted	Sr
Inserted	Fc
Inserted	Fr
Inserted	Sr
Inserted	V
Inserted	G
Inserted	G
Inserted	Sc
Inserted	Sr
Inserted	V
Inserted	G
Inserted	V
Inserted	Sc
Inserted	Sr
Inserted	Fc
Inserted	Sc
Inserted	V
Inserted	V
Inserted	V
Inserted	V
Inserted	Sr
Inserted	Sr
Inserted	Sc
Inserted	V
Inserted	Sr
Inserted	Fc
Inserted	Fr
Inserted	G
Inserted	G
Inserted	Sr
Inserted	G
Inserted	G
Inserted	G
Inserted	V
Inserted	Sc
Inserted	Sr
Inserted	Fc
Inserted	Fr
Inserted	Sr
Inserted	Sr
Inserted	Sr
Inserted	V
Inserted	Sr
Inserted	Sc
Inserted	Sr
Inserted	Sc
Inserted	Sr
Inserted	V
Inserted	Sr
Inserted	Fc
Inserted	Fr
Inserted	V
Inserted	G
Inserted	V
Inserted	Nc
Inserted	Nr
Inserted	Sc
Inserted	V
Inserted	G
Inserted	V
Inserted	Sc
Inserted	Sr
Inserted	Fc
Inserted	Sc
Inserted	Sc
Inserted	Sr
Inserted	Sc
Inserted	V
Inserted	Sr
Inserted	Fc
Inserted	Fr
Inserted	G
Inserted	Sr
Inserted	Sc
Inserted	Sr
Inserted	Nr
Inserted	V
Inserted	Sc
Inserted	Sr
Inserted	V
Inserted	V
Inserted	G
Inserted	Sc
Inserted	Sr
Inserted	V
Inserted	Sr
Inserted	Sc
Inserted	Sr
Inserted	G
Inserted	G
Inserted	G
Inserted	Sc
Inserted	Sr
Inserted	Sc
Inserted	V
Inserted	Sr
Inserted	Fc
Inserted	Fr
Inserted	Sr
Inserted	Sc
Inserted	Sr
Inserted	G
Inserted	Sc
Inserted	Sr
Inserted	Sc
Inserted	V
Inserted	Sr
Inserted	Fc
Inserted	Fr
Inserted	V
Inserted	Sr
Inserted	Sc
Inserted	Sr
Inserted	Sc
Inserted	V
Inserted	Sr
Inserted	Fc
Inserted	Sc
Inserted	Sr
Inserted	Sr
Inserted	V
Inserted	Nr
Inserted	Sr
Inserted	V
Inserted	Sr
Inserted	Sr
Inserted	Sc
Inserted	V
Inserted	Sr
Inserted	Fc
Inserted	Fr
Inserted	Sc
Inserted	G
Inserted	Sr
Inserted	Nr
Inserted	Sr
Inserted	Sr
Inserted	G
Inserted	Sr
Inserted	Fc
Inserted	Sr
Inserted	V
Inserted	Sc
Inserted	Sr
Inserted	V
Inserted	Sr
Inserted	Fc
Inserted	Sr
Inserted	Nr
Inserted	Nr
Inserted	Sc
Inserted	Sr
Inserted	V
Inserted	V
Inserted	Sr
Inserted	V
Inserted	Sc
Inserted	Sr
Inserted	V
Inserted	G
Inserted	Sc
Inserted	Sr
Inserted	Sr
Inserted	Sr
Inserted	Nr
Inserted	V
Inserted	V
Inserted	G
Inserted	Nc
Inserted	Nr
Inserted	Sc
Inserted	Sr
Inserted	Sc
Inserted	Sc
Inserted	Sr
Inserted	Sr
Inserted	G
Inserted	Sr
Inserted	Sr
Inserted	Sc
Inserted	Sr
Inserted	Sr
Inserted	V
Inserted	Sr
Inserted	Sr
Inserted	Sc
Inserted	Sr
Inserted	V
Inserted	Sc
Inserted	Sr
Inserted	V
Inserted	V
Inserted	Fc
Inserted	Fr
Inserted	G
Inserted	V
Inserted	V
Inserted	G
Inserted	Sc
Inserted	V
Inserted	G
Inserted	Sr
Inserted	Sc
Inserted	Nr
Inserted	Fc
Inserted	Fr
Inserted	Sr
Inserted	Sr
Inserted	V
Inserted	V
Inserted	V
Inserted	G
Inserted	Sc
Inserted	G
Inserted	Sr
Inserted	Sr
Inserted	Sc
Inserted	Sc
Inserted	G
Inserted	Sr
Inserted	Sr
Inserted	V
Inserted	G
Inserted	Sr
Inserted	Sr
Inserted	G
Inserted	Sc
Inserted	Sr
Inserted	V
Inserted	Sc
Inserted	Sr
Inserted	Fc
Inserted	Sr
Inserted	Sc
Inserted	Sc
Inserted	Fr
Inserted	Sr
Inserted	Sr
Inserted	Sc
Inserted	Sr
Inserted	V
Inserted	Sc
Inserted	Fr
Inserted	Sr
Inserted	Sr
Inserted	Sr
Inserted	G
Inserted	Sc
Inserted	Sr
Inserted	Sr
Inserted	G
Inserted	Fc
Inserted	Sr
Inserted	Sr
Inserted	G
Inserted	G
Inserted	V
Inserted	G
Inserted	V
Inserted	G
Inserted	Fc
Inserted	Fr
Inserted	V
Inserted	Sc
Inserted	Nc
Inserted	Nr
Inserted	Sr
Inserted	G
Inserted	Fr
Inserted	Fr
Inserted	G
Inserted	Sr
Inserted	Sr
Inserted	Sr
Inserted	Fr
Inserted	V
Inserted	Sr
Inserted	Sr
Inserted	G
Inserted	Sc
Inserted	Fr
Inserted	Sr
Inserted	Sr
Inserted	Nc
Inserted	Nr
Inserted	V
Inserted	G
Inserted	Sr
Inserted	Sr
Inserted	Sr
Inserted	Fr
Inserted	Sr
Inserted	Nc
Inserted	Sr
Inserted	G
Inserted	Sr
Inserted	Sr
Inserted	V
Inserted	G
Inserted	Sc
Inserted	Sr
Inserted	Sr
Inserted	Sr
Inserted	Sr
Inserted	Sr
Inserted	G
Inserted	Sr
Inserted	Sr
Inserted	Sr
Inserted	Sr
Inserted	G
Inserted	Sc
Inserted	Sr
Inserted	Sr
Inserted	Sc
Inserted	Sc
Inserted	Sc
Inserted	Sr
Inserted	Sr
Inserted	Fr
Inserted	Fr
Inserted	Sr
Inserted	Sr
Inserted	Sr
Inserted	G
Inserted	Sc
Inserted	G
Inserted	Sr
Inserted	V
Inserted	Sr
Inserted	Nr
Inserted	Sr
Inserted	G
Inserted	Sc
Inserted	Sr
Inserted	Sc
Inserted	Sc
Inserted	G
Inserted	Sc
Inserted	Sr
Inserted	Fr
Inserted	V
Inserted	Sc
Inserted	Sr
Inserted	Sr
Inserted	Sr
Inserted	G
Inserted	Sc
Inserted	G
Inserted	G
Inserted	Sc
Inserted	Sc
Inserted	Fr
Inserted	Sr
Inserted	Sr
Inserted	Sc
Inserted	Sr
Inserted	Sr
Inserted	G
Inserted	Sc
Inserted	Sr
Inserted	G
Inserted	Sr
Inserted	Sc
Inserted	Sc
Inserted	Sr
Inserted	Sr
Inserted	Sc
Inserted	Sr
Inserted	V
Inserted	Sc
Inserted	Sr
Inserted	Fr
Inserted	V
Inserted	Sr
Inserted	Sr
Inserted	Sc
Inserted	Sc
Inserted	Sr
Inserted	Sr
Inserted	Fr
Inserted	Sr
Inserted	Sc
Inserted	Sr
1	1	Sr	v	2	s	c	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
3	2	Sr	v	1	s	a	1	n	-1	Mutated	0
1	0	Fr	v	1	fn	o	1	n	-1	Mutated	0
1	0	Fr	v	1	fn	o	1	n	-1	Mutated	0
2	1	Sr	v	2	s	a	1	n	-1	Mutated	0
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
2	1	Sr	v	1	s	a	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	0	Fr	v	1	fn	o	1	n	-1	Mutated	0
1	0	Fr	v	1	fn	o	1	n	-1	Mutated	0
1	1	Fr	v	1	fu	c	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
2	1	Sr	v	2	s	a	1	n	-1	Mutated	0
2	1	Sr	v	1	s	a	1	n	-1	Mutated	2
3	2	Sr	v	2	s	a	1	n	-1	Mutated	0
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
2	1	Sr	v	1	s	a	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	0	G	v	1	g	o	1	n	-1	Mutated	1
1	1	Sr	v	1	s	c	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
2	1	Sr	v	1	s	a	1	n	-1	Mutated	0
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
0	1	Sr	n	3	s	c	1	o	-1	Mutated	-1
2	1	Sr	v	1	s	a	1	n	-1	Mutated	2
2	1	Sr	v	1	s	a	1	n	-1	Mutated	1
2	1	Sr	v	1	s	a	1	n	-1	Mutated	0
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	1	Sr	v	1	s	c	1	n	-1	Mutated	1
0	1	Sr	fn	2	s	c	1	o	-1	Mutated	-1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
2	1	Sr	v	1	s	a	1	n	-1	Mutated	2
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
0	0	Sr	g	2	s	o	3	o	-1	Mutated	-1
1	1	Sr	v	1	s	c	1	n	-1	Mutated	1
2	1	Sr	v	1	s	a	1	n	-1	Mutated	0
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	1	Sr	v	1	s	c	1	n	-1	Mutated	0
2	1	Sr	v	1	s	a	1	n	-1	Mutated	0
1	1	Sr	v	1	s	c	1	n	-1	Mutated	0
2	1	Sr	v	1	s	a	1	n	-1	Mutated	1
0	1	Sr	fn	1	s	c	1	o	-1	Mutated	-1
2	1	Sr	v	1	s	a	1	n	-1	Mutated	1
2	1	Sr	v	1	s	a	1	n	-1	Mutated	0
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	0	Fr	v	1	fn	o	1	n	-1	Mutated	0
2	1	Sr	v	1	s	a	1	n	-1	Mutated	0
0	2	Fc	fn	1	n	c	1	o	-1	Mutated	-1
2	1	Sr	v	1	s	a	1	n	-1	Mutated	1
2	1	Sr	v	2	s	a	1	n	-1	Mutated	0
2	1	Sr	v	1	s	a	1	n	-1	Mutated	0
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	1	Fr	v	1	fu	c	1	n	-1	Mutated	1
2	1	Fr	v	1	fu	a	1	n	-1	Mutated	0
1	1	Sr	v	1	s	c	1	n	-1	Mutated	0
1	1	Sr	v	1	s	c	1	n	-1	Mutated	1
2	1	Sr	v	1	s	a	1	n	-1	Mutated	0
1	0	Fr	v	1	fn	o	1	n	-1	Mutated	0
2	1	Sr	v	1	s	a	1	n	-1	Mutated	1
1	0	Fr	v	1	fn	o	1	n	-1	Mutated	0
2	1	Sr	v	1	s	a	1	n	-1	Mutated	0
1	1	Sr	v	1	s	c	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	1	Sr	v	1	s	c	1	n	-1	Mutated	1
1	1	Sr	g	1	s	a	2	a	-1	Mutated	-1
2	1	Sr	v	1	s	a	1	n	-1	Mutated	1
1	0	Sr	v	1	s	o	1	n	-1	Mutated	1
1	1	Sr	v	1	s	c	1	n	-1	Mutated	1
0	1	Fr	fn	1	fu	c	1	o	-1	Mutated	-1
1	0	Fr	v	1	fn	o	1	n	-1	Mutated	0
1	1	Sr	v	1	s	c	1	n	-1	Mutated	1
1	1	Sr	v	1	s	c	1	n	-1	Mutated	1
3	2	Nr	v	1	n	a	1	n	-1	Mutated	0
1	1	Sr	v	1	s	c	1	n	-1	Mutated	1
2	1	Sr	v	1	s	a	1	n	-1	Mutated	0
2	1	Sr	v	1	s	a	1	n	-1	Mutated	0
2	1	Sr	v	1	s	a	1	n	-1	Mutated	0
2	1	Sr	v	1	s	a	1	n	-1	Mutated	0
2	1	Sr	v	1	s	a	1	n	-1	Mutated	0
1	1	Sr	v	1	s	c	1	n	-1	Mutated	1
